ID,SMILES,Canonical_SMILES,Docking,LogP,QED,SAS,MW,HBD,HBA,RotatableBonds,TPSA,RingCount,HeavyAtomCount,Toxicity_max,Toxicity_mean,NonToxic_12_Tox21,Fitness,source_file,ToxProb_NR-AR,ToxProb_NR-AR-LBD,ToxProb_NR-AhR,ToxProb_NR-Aromatase,ToxProb_NR-ER,ToxProb_NR-ER-LBD,ToxProb_NR-PPAR-gamma,ToxProb_SR-ARE,ToxProb_SR-ATAD5,ToxProb_SR-HSE,ToxProb_SR-MMP,ToxProb_SR-p53,ValidMol,LogP_calc,LogP_original
97,O=C(NNC1=CC=CC=C1C(=O)N2CCC3=CC=CC=C3C24)C=CC=CC4=O,O=C1C=CC=CC(=O)C2c3ccccc3CCN2C(=O)c2ccccc2NN1,-11.8,2.564400000000001,0.7439933636103674,3.6951299258176196,373.41200000000003,2,4,0,78.51,4,28,0.15237953,0.05248997,True,0.9937405549273456,docking_results_2_18.csv,0.03808115,0.019192781,0.09427152,0.031435896,0.07907443,0.019907234,0.023315849,0.15237953,0.022778628,0.03197091,0.071628876,0.04584291,True,2.564400000000001,2.564400000000001
41,N#CCNC(=O)N1CCC2=CC=CC=C2[C@H1]1C=CC3=CC4=CC=CC=C4[NH1]C3=O,N#CCNC(=O)N1CCc2ccccc2[C@H]1C=Cc1cc2ccccc2[nH]c1=O,-11.8,3.3738800000000015,0.6786776868381466,3.258046563869156,384.43900000000014,2,3,3,88.99000000000001,4,29,0.17325044,0.07345872,True,0.7695904657991199,docking_results_2_29.csv,0.05209333,0.028968623,0.13421771,0.049043417,0.12840301,0.034977015,0.034787294,0.17325044,0.04437564,0.044275157,0.092681825,0.06443115,True,3.3738800000000015,3.373880000000001
15,C#CCN(C1C2CC1)C(=O)C3=CC=CC=C3C2C(=O)NC4=CC5=CC=CC=C5[NH1]C4=O,C#CCN1C(=O)c2ccccc2C(C(=O)Nc2cc3ccccc3[nH]c2=O)C2CCC21,-11.8,3.1180000000000003,0.6499712782087358,3.706552714931176,411.46100000000007,2,3,3,82.27000000000001,5,31,0.28818753,0.12837155,True,0.8716389307972858,docking_results_2_28.csv,0.043997284,0.032929074,0.23867308,0.10994304,0.14705065,0.057519626,0.05755738,0.28818753,0.07118865,0.08802457,0.27166888,0.1337187,True,3.1180000000000003,3.1180000000000003
149,CN(C1COC2=CC=CC=C2O1)C(=O)CN3CCC(C4C3)OC5=CC=CC=C5C4=O,CN(C(=O)CN1CCC2Oc3ccccc3C(=O)C2C1)C1COc2ccccc2O1,-11.7,2.2081,0.7758470904810904,3.7270833576007814,408.4540000000001,0,6,3,68.31,5,30,0.09910791,0.03828642,True,0.9645413403321764,docking_results_2_20.csv,0.038434017,0.015678817,0.0646777,0.025959324,0.08154604,0.015312917,0.01600959,0.09910791,0.019132901,0.02188981,0.02969876,0.031989284,True,2.2081,2.2081
12,C[C@@H1](NC(=O)N1CCC2=CC=CC=C2C1)C(=O)N3CCC4CCCCC4C3=O,C[C@@H](NC(=O)N1CCc2ccccc2C1)C(=O)N1CCC2CCCCC2C1=O,-11.7,2.708100000000001,0.8536748808566951,3.4272706095783034,383.4920000000003,1,3,2,69.72,4,28,0.106673,0.035021205,True,0.9789481149705086,docking_results_2_21.csv,0.036070485,0.016611474,0.016961345,0.024201259,0.08234602,0.018361183,0.017294008,0.106673,0.012320836,0.023433674,0.036433723,0.029547436,True,2.708100000000001,2.708100000000001
105,CC(C)C1=N[NH1]C(=N1)C2=CC=CC=C2NC(=O)NC3CCC4=CC=CC=C4C3=O,CC(C)c1n[nH]c(-c2ccccc2NC(=O)NC2CCc3ccccc3C2=O)n1,-11.7,3.9143000000000026,0.6296761441400504,3.010510161115283,389.45900000000023,3,4,4,99.77000000000001,4,29,0.4048345,0.1126475,True,0.5452495650399778,docking_results_2_29.csv,0.029426975,0.015098438,0.4048345,0.083869904,0.12952189,0.031891778,0.028562581,0.22243157,0.05750301,0.05195232,0.21069074,0.08598626,True,3.9143000000000026,3.9143000000000026
17,O=C(C1=CC=CC=C1CN2CCC3(CC2)NCCCO3)N4CCC5=CC=CC=C5C4=O,O=C1c2ccccc2CCN1C(=O)c1ccccc1CN1CCC2(CC1)NCCCO2,-11.6,2.827300000000001,0.7755761913184956,3.283873722957937,419.52500000000015,1,5,3,61.88000000000001,5,31,0.062092952,0.019599773,True,0.955886704754938,docking_results_2_22.csv,0.025451997,0.008218853,0.021358324,0.0130197555,0.04622883,0.00649626,0.007013462,0.062092952,0.005671239,0.009335053,0.015227355,0.015083194,True,2.827300000000001,2.827300000000001
90,CC(C1)CCC2=CC=CC=C2N1C(=O)CN3CCC(C4C3)NC5=CC=CC=C5C4=O,CC1CCc2ccccc2N(C(=O)CN2CCC3Nc4ccccc4C(=O)C3C2)C1,-11.6,3.600800000000002,0.832510746132269,3.502097681208208,403.52600000000007,1,4,2,52.650000000000006,5,30,0.10319411,0.037487574,True,0.670610943562713,docking_results_2_23.csv,0.027568806,0.010743881,0.055909578,0.033788405,0.07311328,0.014293505,0.015149571,0.10319411,0.014393959,0.024306059,0.0471473,0.030242432,True,3.600800000000002,3.600800000000002
221,C[C@@H1](CN1N=CC2=CC=CC=C2C1=O)N3CCC(C4C3)OC5=CC=CC=C5C4=O,C[C@@H](Cn1ncc2ccccc2c1=O)N1CCC2Oc3ccccc3C(=O)C2C1,-11.6,2.750800000000001,0.6892538829734511,3.554265568854449,389.45500000000015,0,5,3,64.43,5,29,0.10554508,0.04562041,True,0.9709163556188374,docking_results_2_13.csv,0.03648633,0.013478441,0.10554508,0.040582724,0.09188016,0.016612064,0.016067745,0.09775291,0.02028316,0.022853926,0.051860142,0.034042235,True,2.750800000000001,2.750800000000001
7,COC(=O)[C@H1]1CC2=CC=CC=C2CN1C(=O)NCC3C=CC4=CC=CC=C4C3=O,COC(=O)[C@H]1Cc2ccccc2CN1C(=O)NCC1C=Cc2ccccc2C1=O,-11.6,2.8218000000000014,0.818063671438133,3.456319188945855,390.4390000000001,1,4,3,75.71000000000001,4,29,0.108650714,0.04413232,True,0.9570876853183482,docking_results_2_26.csv,0.044428334,0.019712847,0.053527486,0.025999745,0.10742646,0.022422342,0.02179413,0.108650714,0.020601623,0.026716903,0.04734019,0.030967008,True,2.8218000000000014,2.8218000000000014
118,C[C@@H1](CN1C(=O)C2=CC=CC=C2C1=O)N3CCC(C4C3)NC5=CC=CC=C5C4=O,C[C@@H](CN1C(=O)c2ccccc2C1=O)N1CCC2Nc3ccccc3C(=O)C2C1,-11.6,2.670000000000001,0.8176931398607372,3.504675882637052,389.4550000000001,1,5,3,69.72,5,29,0.14175323,0.0597038,True,0.9826994990549296,docking_results_2_24.csv,0.035200283,0.015125826,0.12564819,0.05247157,0.094040036,0.021160696,0.021106288,0.14175323,0.025405757,0.030899165,0.09999566,0.053638916,True,2.670000000000001,2.670000000000001
253,CC(=O)[C@H1](N)CC(=O)N1CCC2=CC=CC=C2[C@H1]1C=CC3=CC4=CC=CC=C4[NH1]C3=O,CC(=O)[C@H](N)CC(=O)N1CCc2ccccc2[C@H]1C=Cc1cc2ccccc2[nH]c1=O,-11.6,2.973700000000001,0.669583223595433,3.543488727619833,415.4930000000001,2,4,5,96.25999999999999,4,31,0.15622553,0.06873942,True,0.917606189674906,docking_results_2_29.csv,0.054490056,0.028143989,0.11256125,0.051893227,0.12823951,0.034084495,0.032573894,0.15622553,0.03560754,0.04279324,0.09210702,0.05615337,True,2.973700000000001,2.973700000000001
99,COC=C1C=C(CN2CCC3(CC2)NC4=CC=CC=C4NC3=O)CC=CN=C1,COC=C1C=NC=CCC(CN2CCC3(CC2)Nc2ccccc2NC3=O)=C1,-11.6,3.3301000000000016,0.7921009568763747,3.9383149307790193,378.4760000000001,2,5,3,65.96000000000001,4,28,0.21831496,0.058369532,True,0.7861794892792829,docking_results_2_14.csv,0.028591001,0.020630404,0.07777937,0.03609236,0.05945871,0.020859225,0.027020812,0.21831496,0.036174748,0.04767312,0.05040154,0.07743816,True,3.3301000000000016,3.3301000000000016
135,O=C(N1CCC(C2C1)NC(=O)C3=CC=CC=C3N2)C4=CC5=CC=CC=C5[NH1]4,O=C1NC2CCN(C(=O)c3cc4ccccc4[nH]3)CC2Nc2ccccc21,-11.6,2.6064999999999996,0.6242604105017819,3.2666216037186064,360.4170000000001,3,3,1,77.23,5,27,0.2607618,0.07320767,True,0.988863135000417,docking_results_2_19.csv,0.036733393,0.015094107,0.2607618,0.05228299,0.108994104,0.021821843,0.021924347,0.1421077,0.037774455,0.031071547,0.094800636,0.055125065,True,2.6064999999999996,2.6065
92,CCNC(=O)[C@@H1]1CC2=CC=CC=C2CN1C(=O)N3CCC4=CC=CC=C4C3=O,CCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)N1CCc2ccccc2C1=O,-11.5,2.3678999999999997,0.8735670377171937,2.8854533078897138,377.4440000000002,1,3,2,69.72,4,28,0.070628256,0.024481475,True,0.985156798323194,docking_results_2_28.csv,0.036822874,0.011926322,0.025046181,0.013725915,0.070628256,0.010342512,0.010292469,0.060587443,0.007877959,0.0116417855,0.020118427,0.014767582,True,2.3678999999999997,2.3679
7,O=C(CNC(=O)N1CCC2=CC=CC=C2C1)NCC3C=CC4=CC=CC=C4C3,O=C(CNC(=O)N1CCc2ccccc2C1)NCC1C=Cc2ccccc2C1,-11.5,2.7562000000000006,0.8632412379033841,3.0295445743062253,375.47200000000015,2,2,4,61.440000000000005,4,28,0.08570223,0.031466547,True,0.9684466995179584,docking_results_2_21.csv,0.03901149,0.015747098,0.027981892,0.016455807,0.08570223,0.015728457,0.01637301,0.08422744,0.013102734,0.020708945,0.023079004,0.019480443,True,2.7562000000000006,2.7562000000000006
254,C[C@@H1]1CCC2=C(F)C=CC=C2[C@H1]1NC(=O)CN3CCC4=CC=CC=C4C3=O,C[C@@H]1CCc2c(F)cccc2[C@H]1NC(=O)CN1CCc2ccccc2C1=O,-11.5,3.2638000000000016,0.9064509791297604,3.220680666175136,366.43600000000015,1,2,3,49.410000000000004,4,27,0.09029012,0.03578146,True,0.8121618061736188,docking_results_2_28.csv,0.03584918,0.013568505,0.03692626,0.033907417,0.07163785,0.015670106,0.017341139,0.09029012,0.010379945,0.02316764,0.054015182,0.026624214,True,3.2638000000000016,3.2638000000000016
71,O=S(=O)(NCCN1CCC2=CC=CC=C2OC1=O)C3=CC=C4C=CC=CC4=C3,O=C1Oc2ccccc2CCN1CCNS(=O)(=O)c1ccc2ccccc2c1,-11.5,3.175200000000002,0.7187517753837002,2.3047460062011247,396.46800000000013,1,4,5,75.71000000000001,4,28,0.09772021,0.027758488,True,0.8469778692620438,docking_results_2_15.csv,0.03754649,0.012005971,0.029791147,0.01540588,0.09772021,0.012858293,0.01172618,0.05748137,0.008934546,0.012320551,0.024201501,0.0131097175,True,3.175200000000002,3.175200000000002
44,CC[C@@H1](C(=O)N1CCC2=CC=CC=C2C1)N3CCC(C4C3)NC5=CC=CC=C5C4=O,CC[C@@H](C(=O)N1CCc2ccccc2C1)N1CCC2Nc3ccccc3C(=O)C2C1,-11.5,3.3488000000000016,0.8540362640680704,3.5754568324018425,403.5260000000001,1,4,3,52.650000000000006,5,30,0.09971241,0.038850095,True,0.7771255854217346,docking_results_2_29.csv,0.034363095,0.0129167335,0.054800693,0.036625095,0.07931411,0.015382651,0.0152122835,0.09971241,0.01373914,0.022812981,0.049658794,0.031663116,True,3.3488000000000016,3.3488000000000016
111,O=C(CNC(=O)N1CCC2=CC=CC=C2C1)NCC3C=CC4=CC=CC=C4C3=O,O=C(CNC(=O)N1CCc2ccccc2C1)NCC1C=Cc2ccccc2C1=O,-11.5,2.3964,0.8428898103522917,3.085221838594431,389.45500000000015,2,3,4,78.51,4,29,0.11402414,0.040138062,True,0.9875183381507152,docking_results_2_21.csv,0.044098187,0.021240797,0.04219243,0.01937257,0.09118602,0.019885415,0.0212315,0.11402414,0.020112641,0.026246993,0.031054668,0.031011373,True,2.3964,2.3964
174,O=C(NC(=O)CC1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1)C3=CC=CC=C3,O=C(Cc1ccc(NS(=O)(=O)c2ccccc2)cc1)NC(=O)c1ccccc1,-11.5,2.9865000000000013,0.6722585155328509,1.767750236970354,394.45200000000006,2,4,6,92.34,3,28,0.12487662,0.034451034,True,0.9122816363895868,docking_results_2_11.csv,0.027780171,0.009577154,0.0327417,0.016339086,0.12487662,0.019434571,0.014706661,0.06569687,0.007856711,0.017645258,0.06638983,0.010367765,True,2.9865000000000013,2.9865000000000013
25,O=C(C[C@@H1]1CCCN1C(=O)C2=CC3=CC=CC=C3O2)N4CCC5=CC=CC=C5C4=O,O=C(C[C@@H]1CCCN1C(=O)c1cc2ccccc2o1)N1CCc2ccccc2C1=O,-11.5,3.652600000000003,0.6704891466381084,2.8828863874771784,402.4500000000003,0,4,3,70.83000000000001,5,30,0.16289505,0.06499069,True,0.6476518388598734,docking_results_2_15.csv,0.055109184,0.03067357,0.08807087,0.050222155,0.10399525,0.030367713,0.032936253,0.16289505,0.031117663,0.038438477,0.0902239,0.06583813,True,3.652600000000003,3.652600000000003
201,C[NH1+1](C)[C@H1]1CCC2=CC=CC=C2[C@H1]1NCCC(=O)N3C=CC4=CC=CC=C4C3=O,C[NH+](C)[C@H]1CCc2ccccc2[C@H]1NCCC(=O)n1ccc2ccccc2c1=O,-11.4,1.8219999999999998,0.6988543914477506,3.9135008386214807,390.5070000000001,2,3,5,55.54,4,29,0.071198836,0.023233555,True,0.8442841160423257,docking_results_2_25.csv,0.020855816,0.0048466832,0.04535094,0.019963838,0.071198836,0.008163805,0.0064517874,0.044814438,0.0055982564,0.010508247,0.03149527,0.009554755,True,1.8219999999999998,1.822
12,CC=C(C(=O)N1CCC2=CC=CC=C2N1CC3)CC=CC=CC=C[NH1]C3=O,CC=C1CC=CC=CC=CNC(=O)CCN2c3ccccc3CCN2C1=O,-11.4,3.275100000000002,0.7199598510182829,3.844565719147912,363.461,1,3,0,52.650000000000006,3,27,0.07926185,0.019011838,True,0.8060297522172187,docking_results_2_26.csv,0.023134196,0.010671825,0.01726146,0.0076500326,0.028519178,0.0060991636,0.010020357,0.07926185,0.006733496,0.015039663,0.008131902,0.0156189455,True,3.275100000000002,3.275100000000002
168,O=C(CCOC1=CC=CC=C1)N2CCC(CC2)N3C=CC4=CC=C5C=C4N3OC(=O)[NH1]C5=O,O=C(CCOc1ccccc1)N1CCC(n2ccc3ccc4cc3-n2oc(=O)[nH]c4=O)CC1,-11.4,2.7061,0.5057930579352522,3.8430988403945756,448.47900000000016,1,5,5,102.47,5,33,0.108342476,0.04328525,True,0.9745502933087336,docking_results_2_24.csv,0.04373883,0.020310111,0.08093045,0.026346184,0.08543543,0.017465511,0.019380542,0.108342476,0.023606155,0.022879465,0.0340173,0.036970627,True,2.7061,2.7061
148,CN(CC1=CC=CC=C1)C(=O)N2CCC(C3C2)NC4=CC=CC=C4C3=O,CN(Cc1ccccc1)C(=O)N1CCC2Nc3ccccc3C(=O)C2C1,-11.4,3.237300000000001,0.9055341495959571,3.1187875344601173,349.434,1,3,2,52.650000000000006,4,26,0.11126159,0.044585142,True,0.8212050477253515,docking_results_2_23.csv,0.03572209,0.013616614,0.06743718,0.034501683,0.11126159,0.020872835,0.018354611,0.10302264,0.01881384,0.026561009,0.057534095,0.027323568,True,3.237300000000001,3.237300000000001
197,O=C(CC1=CC=CC2=CC=CC=C12)N3CCN(C4=CC=CC=C4)CC3,O=C(Cc1cccc2ccccc12)N1CCN(c2ccccc2)CC1,-11.4,3.7311000000000023,0.730416771565939,1.727453315178721,330.43100000000004,0,2,3,23.550000000000004,4,25,0.12020725,0.05070926,True,0.6139200190661084,docking_results_2_13.csv,0.04022419,0.016710188,0.085980505,0.040610775,0.12020725,0.024534976,0.024530714,0.10873243,0.023672322,0.03324424,0.060214788,0.029848704,True,3.7311000000000023,3.7311000000000014
256,CNS(=O)(=O)N1CCC(CC1)N2C(=O)C=CC3=CC=CC=C3O[C@H1]2C=CC4=CC=CC=C4,CNS(=O)(=O)N1CCC(N2C(=O)C=Cc3ccccc3O[C@H]2C=Cc2ccccc2)CC1,-11.4,2.8889000000000014,0.7551822751429812,3.4349322046196438,453.56400000000014,1,4,5,78.95,4,32,0.12576455,0.041836772,True,0.9379294487249268,docking_results_2_13.csv,0.035351623,0.016816825,0.032572657,0.029823577,0.09567696,0.020156499,0.019232964,0.12576455,0.01594261,0.026640017,0.049450245,0.034612734,True,2.8889000000000014,2.8889000000000014
94,O=S(=O)(C1=CC2=CC=CC=C2O1)N3CCC(C4C3)NC5=CC=CC=C5C4=O,O=C1c2ccccc2NC2CCN(S(=O)(=O)c3cc4ccccc4o3)CC12,-11.4,3.120400000000002,0.7366398503848636,3.3788488825741227,382.4410000000001,1,5,2,79.62,5,27,0.13148175,0.057445336,True,0.865682046766899,docking_results_2_27.csv,0.04082993,0.018381419,0.08989008,0.05282831,0.11207214,0.024488952,0.023884466,0.13148175,0.023379013,0.029586822,0.09421352,0.048307586,True,3.120400000000002,3.120400000000002
68,C[C@H1]1CCC2=CC=CC=C2[C@@H1]1NC(=O)NC3=CC4=CC=CC=C4C(=O)[NH1]C3,C[C@H]1CCc2ccccc2[C@@H]1NC(=O)NC1=Cc2ccccc2C(=O)NC1,-11.4,3.3937000000000017,0.767264933833995,3.5617636754735305,361.4450000000001,3,2,2,70.23,4,27,0.1327487,0.0578701,True,0.7567198423398651,docking_results_2_28.csv,0.030930927,0.01307162,0.10883828,0.045798864,0.10169007,0.023758918,0.022508634,0.1327487,0.02052939,0.034833338,0.121461555,0.038270954,True,3.3937000000000017,3.3937000000000017
101,C[C@]12CCC(=O)N1C3=CC=CC=C3C(=O)N2CCN4CCC5=CC=CC=C5C4=O,C[C@]12CCC(=O)N1c1ccccc1C(=O)N2CCN1CCc2ccccc2C1=O,-11.4,2.6839000000000013,0.8109693450348293,3.0050134048594908,389.45500000000015,0,3,3,60.93000000000001,5,29,0.13436928,0.04695284,True,0.9775518652148264,docking_results_2_24.csv,0.041717995,0.020268729,0.05928549,0.04110006,0.068652585,0.018175822,0.022423653,0.13436928,0.019076763,0.027419481,0.059380554,0.051563706,True,2.6839000000000013,2.6839000000000013
221,O=C(CCCNC(=O)N1CCC2=CC=CC=C2C1=O)NCC3C=CC4=CC=CC=C4C3=O,O=C(CCCNC(=O)N1CCc2ccccc2C1=O)NCC1C=Cc2ccccc2C1=O,-11.4,2.8168000000000015,0.6878217892328211,3.2001706661581046,431.4920000000002,2,4,6,95.58000000000001,4,32,0.14035103,0.047521994,True,0.9548130073062358,docking_results_2_22.csv,0.03994397,0.021473275,0.058100533,0.025646364,0.08578432,0.022764744,0.025791723,0.14035103,0.023960998,0.0344858,0.050578203,0.04138295,True,2.8168000000000015,2.816800000000001
109,CC1=CC2=CC=CC=C2C=C1C(=O)N3CCC4(CC3)NC=CC(=O)[NH1]C4=O,Cc1cc2ccccc2cc1C(=O)N1CCC2(CC1)NC=CC(=O)NC2=O,-11.4,1.8827199999999997,0.7586310178479427,3.2577285332568806,363.417,2,4,1,78.51,4,27,0.16229251,0.053467974,True,0.8668087713473348,docking_results_2_26.csv,0.040228173,0.022648191,0.07042701,0.033167236,0.08443263,0.022834428,0.025828555,0.16229251,0.026876109,0.033243682,0.063846596,0.055790614,True,1.8827199999999997,1.88272
246,O=C(NCCN1C(=O)C2=CC=CC=C2C1=O)NCC3C=CC4=CC=CC=C4C3=O,O=C(NCCN1C(=O)c2ccccc2C1=O)NCC1C=Cc2ccccc2C1=O,-11.4,2.1077000000000004,0.7658928995288967,3.0370413937380825,389.4110000000001,2,4,5,95.58000000000001,4,29,0.18551953,0.06454983,True,0.9370598370386564,docking_results_2_26.csv,0.041079115,0.024455298,0.11165764,0.03450564,0.091944404,0.027022218,0.03260658,0.18551953,0.036735356,0.043339644,0.08108002,0.06465256,True,2.1077000000000004,2.1077000000000004
32,CCC=1C=NN(C2=CC=CC=C2)C=1C(=O)N3CCC(C4C3)NC5=CC=CC=C5C4=O,CCc1cnn(-c2ccccc2)c1C(=O)N1CCC2Nc3ccccc3C(=O)C2C1,-11.4,3.573800000000002,0.729865478808643,3.394290730254541,400.4820000000001,1,4,3,67.23,5,30,0.20991464,0.0715787,True,0.6797531541114349,docking_results_2_27.csv,0.03165949,0.013927857,0.20991464,0.06441183,0.09293622,0.02169295,0.023393767,0.15503202,0.031074118,0.03677513,0.11996615,0.058160163,True,3.573800000000002,3.573800000000002
249,C[C@@H1](OC[C@@H1]1CCCN1C(=O)NC2=CC=CC=C23)NC4=CC=CC=C4NC3=O,C[C@@H]1Nc2ccccc2NC(=O)c2ccccc2NC(=O)N2CCC[C@H]2CO1,-11.4,3.723300000000002,0.650453912604323,3.843540045193863,380.4480000000001,3,4,0,82.69999999999999,4,28,0.22613895,0.06918152,True,0.6171058656398006,docking_results_2_23.csv,0.038590446,0.014695388,0.22613895,0.05122958,0.10915851,0.020921305,0.019093774,0.13700257,0.031413272,0.027313888,0.1012764,0.053344138,True,3.723300000000002,3.723300000000002
