ID,SMILES,Canonical_SMILES,Docking,LogP,QED,SAS,MW,HBD,HBA,RotatableBonds,TPSA,RingCount,HeavyAtomCount,Toxicity_max,Toxicity_mean,NonToxic_12_Tox21,Fitness,source_file,ToxProb_NR-AR,ToxProb_NR-AR-LBD,ToxProb_NR-AhR,ToxProb_NR-Aromatase,ToxProb_NR-ER,ToxProb_NR-ER-LBD,ToxProb_NR-PPAR-gamma,ToxProb_SR-ARE,ToxProb_SR-ATAD5,ToxProb_SR-HSE,ToxProb_SR-MMP,ToxProb_SR-p53,input_idx,LogP_original,ValidMol,LogP_calc
80,CC(C)C1=CC=C2C(=C1)CCCN2C(=O)CNC(=O)C3=CC=C4C(=C3)CCC(=O)N4C,CC(C)c1ccc2c(c1)CCCN2C(=O)CNC(=O)c1ccc2c(c1)CCC(=O)N2C,-10.547,3.428200000000002,0.8255319223937205,2.431222536493644,419.5250000000002,1,3,4,69.72,4,31,0.11469877,0.042400762,True,0.7440642359988027,reward_results_28.csv,0.033965323,0.014430713,0.07065186,0.031267986,0.07189233,0.016998118,0.017957916,0.11469877,0.016335107,0.026463047,0.059886873,0.0342611,79,3.428200000000002,True,3.428200000000002
173,O=C1C[C@@H1](C(=O)NC2=CC=CC(N3CCNC3=O)=C2)C4=CC=CC=C4N1CC5=CC=CN=C5,O=C(Nc1cccc(N2CCNC2=O)c1)[C@@H]1CC(=O)N(Cc2cccnc2)c2ccccc21,-10.529,3.270400000000002,0.6354303133121241,2.952951808625171,441.49100000000016,2,4,5,94.64,5,33,0.21676612,0.09201637,True,0.8098877239307462,reward_results_27.csv,0.05649766,0.034027252,0.1763836,0.06922349,0.13015348,0.039935168,0.04149103,0.21676612,0.05657956,0.05219138,0.13323712,0.097710624,172,3.270400000000002,True,3.270400000000002
133,C=C(C)CC1=CC=C2C(=C1)CCCN2C(=O)CNC(=O)C3=CC=C4C(=C3)CC(=O)N4C,C=C(C)Cc1ccc2c(c1)CCCN2C(=O)CNC(=O)c1ccc2c(c1)CC(=O)N2C,-10.52,3.0333000000000014,0.7605989370481947,2.607428372037411,417.5090000000001,1,3,5,69.72,4,31,0.13495937,0.045413572,True,0.8977543548255777,reward_results_27.csv,0.03890734,0.020039437,0.07429918,0.027022768,0.06716655,0.018348768,0.02176999,0.13495937,0.022334306,0.030575538,0.046031337,0.043508314,132,3.033300000000001,True,3.0333000000000014
210,CC[C@H1](C)[NH1+1]C(=O)NC1=CC=C2C(=C1)CCC(=O)N2CC3=CC=C4C=CC=CC4=C3,CC[C@H](C)[NH+]C(=O)Nc1ccc2c(c1)CCC(=O)N2Cc1ccc2ccccc2c1,-10.482,3.998800000000003,0.6787210803833015,3.300485869310501,401.5100000000001,2,2,5,65.01,4,30,0.25364542,0.109458946,True,0.513360126726315,reward_results_24.csv,0.03897789,0.021769451,0.23710771,0.097642794,0.15537731,0.046648663,0.03664154,0.23107193,0.04588769,0.06396289,0.25364542,0.08477402,209,3.998800000000003,True,3.998800000000003
190,CC(=O)NC1=CC=C2C(=C1)CCCN2C(=O)C3=CC4=C5C(=C3)CCN5C(=O)C4=O,CC(=O)Nc1ccc2c(c1)CCCN2C(=O)c1cc2c3c(c1)C(=O)C(=O)N3CC2,-10.427,2.3234000000000004,0.7989528329542148,2.557854602571883,389.4110000000002,1,4,2,86.78999999999999,5,29,0.4606145,0.175415,True,0.9790128624557634,reward_results_24.csv,0.07253898,0.07144444,0.31114355,0.1239212,0.1366426,0.07172057,0.05385544,0.4606145,0.091078766,0.09104931,0.34890506,0.2720654,189,2.3234000000000004,True,2.3234000000000004
79,O=C1[C@H1](NC(=O)C2=CC=C3C(=C2)CCC3)CCN1C4=CC=C5C(=C4)CCC(=O)N5,O=C1CCc2cc(N3CC[C@@H](NC(=O)c4ccc5c(c4)CCC5)C3=O)ccc2N1,-10.421,2.595300000000001,0.8470206351902339,2.905478981451573,389.4550000000001,2,3,3,78.51,5,29,0.27534875,0.114203185,True,0.9866303135079488,reward_results_27.csv,0.07136263,0.047186796,0.18715723,0.0955506,0.12765166,0.050004236,0.043937176,0.27534875,0.053811904,0.060688514,0.21508631,0.14265239,78,2.595300000000001,True,2.595300000000001
243,O=C(N[C@@H1]1CCCN(C2=CC=CC=C2F)C1=O)C3=CC=C4C(=C3)C(=O)C5=CC=CC=C5C4=O,O=C(N[C@@H]1CCCN(c2ccccc2F)C1=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,-10.417,3.526500000000002,0.5262867841947833,2.71241072842877,442.44600000000025,1,4,3,83.55000000000001,5,33,0.4489034,0.18609309,True,0.7002227329321907,reward_results_25.csv,0.064775236,0.05272476,0.36134997,0.14876667,0.21827549,0.08831163,0.059440482,0.39296713,0.09689185,0.08782608,0.4489034,0.21288455,242,3.526500000000002,True,3.526500000000002
188,COC1=CC=C([C@H1]2CC(=O)NC3=C2C(=O)N(C(C)=O)C3=O)C=C1C4=CC=C5C(=C4)CC(=O)N5C,COc1ccc([C@H]2CC(=O)NC3=C2C(=O)N(C(C)=O)C3=O)cc1-c1ccc2c(c1)CC(=O)N2C,-10.412,1.654,0.6987979184575651,3.4932808900199532,459.45800000000025,1,6,3,113.08999999999999,5,34,0.27248517,0.094606034,True,0.7769976357260711,reward_results_28.csv,0.046142235,0.031324692,0.18665965,0.057861924,0.084209,0.030240698,0.03296822,0.27248517,0.043606896,0.045978535,0.17514408,0.12865129,187,1.654,True,1.654
18,CC1(C)CCN(C(=O)C2=CC=C3C(=C2)CCC3=O)CC1NC(=O)C4=CC=C5C(=C4)C(=O)NC5=O,CC1(C)CCN(C(=O)c2ccc3c(c2)CCC3=O)CC1NC(=O)c1ccc2c(c1)C(=O)NC2=O,-10.402,2.3697999999999997,0.6846371917705163,3.219744244314036,459.5020000000002,2,5,3,112.65,5,34,0.18776043,0.06932501,True,0.9834785153548647,reward_results_13.csv,0.040208776,0.022252526,0.10925232,0.04491631,0.10249123,0.029080346,0.023839295,0.18776043,0.02850684,0.033321805,0.14198408,0.0682862,17,2.3698,True,2.3697999999999997
239,O=C1[NH1]C2=CC=C(S(=O)(=O)NC3=CC=C4C(=C3)C(=O)C5=CC=CC=C5C4)C=C21,O=C1c2ccccc2Cc2ccc(NS(=O)(=O)c3ccc4c(c3)C(=O)N4)cc21,-10.398,3.1883000000000017,0.561922465152273,2.3371854292780476,390.4200000000002,2,4,3,92.34,5,28,0.47393152,0.15432835,True,0.8403105944865344,reward_results_7.csv,0.055623338,0.042160608,0.25529632,0.108906776,0.21186808,0.07555909,0.037611008,0.34268135,0.047733955,0.057629526,0.47393152,0.14293855,238,3.1883000000000017,True,3.1883000000000017
70,CC(C)(C)C#CC1=CC=C2C(=C1)CCCN2C(=O)C3=CC=C4C(=C3)CCNC4=O,CC(C)(C)C#Cc1ccc2c(c1)CCCN2C(=O)c1ccc2c(c1)CCNC2=O,-10.386,3.9631000000000025,0.7543736206513414,2.7057652967557466,386.4950000000001,1,2,1,49.410000000000004,4,29,0.29318598,0.10158762,True,0.5248572919071505,reward_results_25.csv,0.03348644,0.024469225,0.096781276,0.1044906,0.11552054,0.049844753,0.039008778,0.26384047,0.030828284,0.07382105,0.29318598,0.09377404,69,3.9631000000000025,True,3.9631000000000025
225,C[C@@H1](NC(=O)C1=CC=C2C(=C1)NC(=O)C2(C)C)C(=O)NC3=CC=C4C(=C3)CCC(=O)N4,C[C@@H](NC(=O)c1ccc2c(c1)NC(=O)C2(C)C)C(=O)Nc1ccc2c(c1)CCC(=O)N2,-10.386,2.558,0.6081927877184103,2.964290674342866,420.46900000000016,4,4,4,116.4,4,31,0.3908512,0.17608626,True,0.987916292736784,reward_results_23.csv,0.054081734,0.044526864,0.3552838,0.1341454,0.18590492,0.08033458,0.06263324,0.38493922,0.11089745,0.10034402,0.3908512,0.20909294,224,2.558,True,2.558
56,C[C@@H1]1CCCC[C@H1]1NC(=O)C2=CC=C3C(=C2)C(=O)C4=CC=CC(C(=O)O)=C4C3=O,C[C@@H]1CCCC[C@H]1NC(=O)c1ccc2c(c1)C(=O)c1cccc(C(=O)O)c1C2=O,-10.326,3.468700000000002,0.7120073278241753,2.924202043440758,391.4230000000001,2,4,3,100.53999999999999,4,29,0.4657502,0.16466726,True,0.7235180624344854,reward_results_18.csv,0.06778441,0.054092575,0.23618379,0.10671008,0.23259053,0.09328158,0.04217551,0.3719793,0.06533963,0.06693369,0.4657502,0.1731858,55,3.468700000000002,True,3.468700000000002
86,[NH3+1][C@H1]1CCC[C@H1](C2=CC=CC=3[NH1]N=CC2=3)N1C(=O)C4=CC=C5C=CC=CC5=C4,[NH3+][C@H]1CCC[C@H](c2cccc3[nH]ncc23)N1C(=O)c1ccc2ccccc2c1,-10.323,3.6515000000000013,0.564180001149576,3.507336223805461,371.4640000000001,2,2,2,76.63,5,28,0.31643292,0.1328225,True,0.6457265367132157,reward_results_22.csv,0.049294446,0.027890075,0.31643292,0.14208303,0.20014797,0.058167882,0.04118167,0.23730776,0.065568954,0.06363905,0.28455335,0.10760298,85,3.651500000000001,True,3.6515000000000013
153,C[C@H1](NC(=O)C1=CC=CC(Cl)=C1)C(=O)NC2=CC3=C4C(=C2)C(=O)N=CN4CCC3,C[C@H](NC(=O)c1cccc(Cl)c1)C(=O)Nc1cc2c3c(c1)c(=O)ncn3CCC2,-10.32,2.7531000000000008,0.6912122396137651,2.9548501688008084,410.8610000000002,2,4,4,93.09,4,29,0.23448503,0.09227625,True,0.9653466311544788,reward_results_28.csv,0.048551798,0.029177563,0.23448503,0.06700897,0.10849494,0.033739343,0.035811625,0.21394266,0.052420914,0.049186356,0.13792917,0.09656678,152,2.7531000000000008,True,2.7531000000000008
218,CC1N2N=C(C)C=C2CCN1C(=O)C3=CC=C4C(=C3)C(=O)C5=CC=CC=C5C4=O,Cc1cc2n(n1)C(C)N(C(=O)c1ccc3c(c1)C(=O)c1ccccc1C3=O)CC2,-10.316,3.1839200000000023,0.5044868353635076,3.1771265290259496,385.4230000000001,0,4,1,72.27000000000001,5,29,0.28959662,0.09877,True,0.8403929743107336,reward_results_29.csv,0.04452154,0.024175383,0.28959662,0.075047195,0.103902094,0.028866148,0.02739467,0.22472903,0.04416625,0.039293837,0.18038686,0.10316042,217,3.1839200000000023,True,3.1839200000000023
58,OCC1=CC(O)=CC=C1C2=CC=C3C(=C2)CCN3C(=O)C4=CC=C5C(=C4)CCNC5=O,O=C1NCCc2cc(C(=O)N3CCc4cc(-c5ccc(O)cc5CO)ccc43)ccc21,-10.301,3.040300000000001,0.6145928091616686,2.5664566854520086,414.4610000000002,3,4,3,89.87,5,31,0.36561808,0.15201132,True,0.891351403942594,reward_results_26.csv,0.06893771,0.05414456,0.2648652,0.11467269,0.17630543,0.07467847,0.04339858,0.35883498,0.05995666,0.071032286,0.36561808,0.17169134,57,3.040300000000001,True,3.040300000000001
38,CC1=CN=CC=C1CNC(=O)C2=CC=C3C(=C2)C(=O)C4=CC=CC=C4C3=O,Cc1cnccc1CNC(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,-10.295,3.0954200000000016,0.6119471306700458,2.117857230569289,356.3810000000001,1,4,3,76.13,4,27,0.45413163,0.1629765,True,0.8724387944385847,reward_results_26.csv,0.051562093,0.0352228,0.45413163,0.10629167,0.2256759,0.07056912,0.041256294,0.31672627,0.085127875,0.06623955,0.36985195,0.13306294,37,3.0954200000000016,True,3.0954200000000016
180,CC1=NN(C)C(C)=C1CNC(=O)C2=CC=C3C(=C2)C(=O)C4=CC=CC=C4C3=O,Cc1nn(C)c(C)c1CNC(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,-10.288,2.7423400000000013,0.5987165219982182,2.1821122783904734,373.4120000000001,1,4,3,81.06,4,28,0.4047638,0.113301754,True,0.9663757598542948,reward_results_21.csv,0.037512176,0.020535374,0.4047638,0.07380753,0.12353013,0.031931076,0.025968526,0.23697254,0.05341565,0.04291801,0.21235004,0.095916204,179,2.7423400000000013,True,2.7423400000000013
114,C[C@@H1](OC1=CC=C2C(=C1)CCCN2C(=O)CNC(=O)C3=CC=CO3)C4=CC=CC5=C4NC(=O)C5=O,C[C@@H](Oc1ccc2c(c1)CCCN2C(=O)CNC(=O)c1ccco1)c1cccc2c1NC(=O)C2=O,-10.286,3.263600000000001,0.5308459386720699,3.2547634414009945,473.4850000000002,2,6,6,117.94999999999999,5,35,0.3377005,0.14371398,True,0.8084829239388371,reward_results_27.csv,0.059145804,0.046824373,0.29749775,0.100981645,0.15305594,0.061305035,0.056168064,0.3377005,0.08623583,0.08175324,0.27246764,0.1714319,113,3.263600000000001,True,3.263600000000001
21,N#CC1=CC=C(NC(=O)NC(=O)C2=CC=C3C(=O)N4C(=NC3=C2)CCC4)C=C1,N#Cc1ccc(NC(=O)NC(=O)c2ccc3c(=O)n4c(nc3c2)CCC4)cc1,-10.284,2.1762799999999993,0.7139365575635138,2.300905044662663,373.3720000000002,2,5,2,116.88000000000001,4,28,0.34282336,0.12249819,True,0.950690046667356,reward_results_23.csv,0.05222471,0.040427525,0.34282336,0.06986519,0.11514895,0.0417718,0.04391559,0.29972917,0.086535394,0.060894705,0.16372877,0.15291339,20,2.1762799999999998,True,2.1762799999999993
130,O=C(NC1=CC=CC(CN2CCCC2)=C1)C3=CC=C4C(=O)N5C(=NC4=C3)CCC5,O=C(Nc1cccc(CN2CCCC2)c1)c1ccc2c(=O)n3c(nc2c1)CCC3,-10.279,3.190800000000002,0.7454052468225334,2.1670768672225833,388.4710000000002,1,4,4,67.23,5,29,0.17728953,0.06470557,True,0.8369533896884167,reward_results_18.csv,0.032432657,0.017168822,0.1669941,0.052277535,0.06960363,0.018515794,0.022030035,0.17728953,0.032490082,0.033510745,0.08120511,0.072948806,129,3.190800000000002,True,3.190800000000002
95,C[C@H1]([NH2+1]C1=CC=CC=C1C2=CC=CC=C2)N3CCN(C=4C=CC5=NN=CN5N=4)CC3,C[C@H]([NH2+]c1ccccc1-c1ccccc1)N1CCN(c2ccc3nncn3n2)CC1,-10.277,2.1544,0.5202381432667733,3.5204514338217674,400.5100000000001,1,5,5,66.17,5,30,0.12006974,0.042776328,True,0.9456328103866,reward_results_6.csv,0.026062699,0.010229224,0.12006974,0.040243182,0.07046567,0.011998812,0.013643707,0.10486175,0.020353835,0.02097401,0.039139,0.035274286,94,2.1544,True,2.1544
8,CC[C@H1](C)NC(=O)[C@H1]1CCCN1C(=O)C2=CC=C3C(=C2)C(=O)C4=CC=CC=C4C3=O,CC[C@H](C)NC(=O)[C@H]1CCCN1C(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,-10.271,2.981300000000001,0.7246478474979059,2.8800045612511305,404.4660000000001,1,4,4,83.55000000000001,4,30,0.32072702,0.13539013,True,0.9092680890517548,reward_results_16.csv,0.05768625,0.03969653,0.2211175,0.103536986,0.18468338,0.065453775,0.04666706,0.30363804,0.068453565,0.06687609,0.32072702,0.1461455,7,2.981300000000001,True,2.981300000000001
47,C[C@@H1](CNC(=O)C1=CC=CO1)NC(=O)C2=CC=C3C(=C2)C(=O)C4=CC=CC=C4C3=O,C[C@@H](CNC(=O)c1ccco1)NC(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,-10.271,2.603300000000001,0.5338412420265956,2.6720279633860553,402.4060000000002,2,5,5,105.47999999999999,4,30,0.41831583,0.16262786,True,0.9825710751903032,reward_results_26.csv,0.056359515,0.039930996,0.41831583,0.10101001,0.22296126,0.07393,0.050478883,0.32263064,0.10163746,0.07372114,0.34177417,0.14878456,46,2.603300000000001,True,2.603300000000001
56,C[C@H1](NC(=O)C1=CC=C(F)C=C1)C(=O)NC2=CC3=C4C(=C2)C(=O)N=CN4CCC3,C[C@H](NC(=O)c1ccc(F)cc1)C(=O)Nc1cc2c3c(c1)c(=O)ncn3CCC2,-10.26,2.2388000000000003,0.7098086063709499,2.9139888179565308,394.40600000000023,2,4,4,93.09,4,29,0.21745937,0.08860326,True,0.9623990277032276,reward_results_23.csv,0.04896473,0.028821228,0.21745937,0.065833144,0.10682307,0.032761242,0.034931254,0.20697857,0.050032627,0.046922136,0.13054295,0.09316882,55,2.2388000000000003,True,2.2388000000000003
230,O=C([O-1])C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2CC(=O)NC4=CC=C5C(=C4)CCC5=O,O=C(Cn1c2ccccc2c(=O)c2cc(C(=O)[O-])ccc21)Nc1ccc2c(c1)CCC2=O,-10.253,2.2858,0.5048796920075,2.62055058432324,425.4200000000002,1,5,4,108.29999999999998,5,32,0.32908216,0.14384629,True,0.9698546672399012,reward_results_23.csv,0.07763814,0.062195335,0.3157098,0.08331597,0.18575588,0.06804015,0.04434103,0.32908216,0.07723638,0.060423158,0.26447913,0.15793821,229,2.2858,True,2.2858
182,O=C(CNC(=O)C1=CC=C2C=CC=CC2=C1)NC3=CC=C4C(=C3)CCC(=O)N4,O=C(CNC(=O)c1ccc2ccccc2c1)Nc1ccc2c(c1)CCC(=O)N2,-10.25,3.0930000000000017,0.6567114065967228,2.045494724149842,373.4120000000002,3,3,4,87.30000000000001,4,28,0.358185,0.1296222,True,0.8722150669019332,reward_results_24.csv,0.06435787,0.042324506,0.358185,0.06939104,0.19293714,0.05918004,0.048935372,0.26018202,0.09257329,0.06489,0.18978757,0.11272262,181,3.0930000000000017,True,3.0930000000000017
171,C[C@@H1](O)[C@@H1](CC1=CC=CC=C1)NC(=O)C2=CC=C3C(=C2)C(=O)C4=CC=CC=C4C3=O,C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,-10.249,3.1839000000000013,0.5399318414775808,2.7983009284133793,399.44600000000014,2,4,5,83.47,4,30,0.47671375,0.16417044,True,0.8388925886453789,reward_results_21.csv,0.049201086,0.032374494,0.2990641,0.13131997,0.2802917,0.09120198,0.04794222,0.29757,0.06869374,0.07543751,0.47671375,0.12023476,170,3.1839000000000013,True,3.1839000000000013
36,C[C@@H1]1CCCN(C(=O)C2=CC3=CC=CC=C3C(=O)O2)C1C4=CC=C5C(=C4)CCNC5=O,C[C@@H]1CCCN(C(=O)c2cc3ccccc3c(=O)o2)C1c1ccc2c(c1)CCNC2=O,-10.242,3.692300000000002,0.690999302399013,3.41586053165849,416.47700000000026,1,4,2,79.62,5,31,0.12034418,0.05074334,True,0.6273892708352725,reward_results_24.csv,0.041850477,0.018108824,0.08315953,0.04081715,0.09006881,0.021368617,0.02170848,0.12034418,0.019354474,0.027145151,0.083102085,0.041892316,35,3.692300000000002,True,3.692300000000002
153,CC1=NN=NN1C2=CC=C3C(=C2)CCCN3C(=O)C4=CC=C5C(=C4)CCC(=O)N5C,Cc1nnnn1-c1ccc2c(c1)CCCN2C(=O)c1ccc2c(c1)CCC(=O)N2C,-10.242,2.4727200000000007,0.6575182477711313,2.579929131128173,402.45800000000014,0,5,2,84.22,5,30,0.17303495,0.060499128,True,0.985251652832229,reward_results_29.csv,0.039675042,0.021260986,0.154699,0.047706187,0.057640232,0.015649583,0.019532416,0.17303495,0.029155668,0.02717678,0.06051158,0.07994703,152,2.4727200000000007,True,2.4727200000000007
79,O=S(=O)(NC1=CC=C2C(=C1)C3=CC=CC=C3C2)C4=CC=C5C(=C4)CCNC5=O,O=C1NCCc2cc(S(=O)(=O)Nc3ccc4c(c3)-c3ccccc3C4)ccc21,-10.241,3.344500000000002,0.5633466926861467,2.3635699378250568,390.46400000000017,2,3,3,75.27000000000001,5,28,0.17164326,0.06699782,True,0.774351367695521,reward_results_23.csv,0.04028798,0.019795612,0.10054283,0.053945888,0.10978111,0.02800162,0.023723252,0.15573339,0.018105414,0.030283,0.17164326,0.052130535,78,3.344500000000002,True,3.344500000000002
235,O=C(NC1=CC=CC(C2=CC=CN=C2)=C1)C3=CC=CC=C3N4CCN(C5=NCCCO5)CC4,O=C(Nc1cccc(-c2cccnc2)c1)c1ccccc1N1CCN(C2=NCCCO2)CC1,-10.235,3.899200000000002,0.6650804534874835,2.5489906529334405,441.5350000000004,1,6,4,70.06,5,33,0.24299158,0.09010154,True,0.5459554181733061,reward_results_14.csv,0.042993214,0.024208067,0.24299158,0.064382605,0.120197505,0.032085918,0.03248842,0.21428674,0.058827054,0.046932295,0.112248465,0.08957662,234,3.899200000000002,True,3.899200000000002
33,CC1=CC=NC=C1CNC(=O)C2=CC=C3C(=C2)C(=O)C4=CC=CC=C4C3=O,Cc1ccncc1CNC(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,-10.226,3.0954200000000016,0.6119471306700458,2.1260048829169413,356.3810000000001,1,4,3,76.13,4,27,0.4532964,0.16211921,True,0.8707548518034185,reward_results_20.csv,0.049987733,0.0338272,0.4532964,0.107115194,0.22336194,0.06915545,0.040385466,0.315547,0.083522245,0.06533542,0.37233767,0.13155879,32,3.0954200000000016,True,3.0954200000000016
